,Date,Store,DayOfWeek,Sales,Open,Promo,StateHoliday,SchoolHoliday
622919,2014-07-16,330.0,3.0,4603.0,1.0,1.0,,1.0
622920,2014-07-16,329.0,3.0,6833.0,1.0,1.0,0,1.0
622921,2014-07-16,328.0,3.0,5069.0,1.0,1.0,0,1.0
622922,2014-07-16,327.0,3.0,8777.0,1.0,1.0,0,0.0
622923,2014-07-16,326.0,3.0,5180.0,1.0,1.0,0,0.0
622924,2014-07-16,325.0,3.0,5531.0,1.0,1.0,0,1.0
622925,2014-07-16,324.0,3.0,6618.0,1.0,1.0,0,0.0
622926,2014-07-16,322.0,3.0,6492.0,1.0,1.0,0,0.0
622927,2014-07-16,335.0,3.0,16020.0,1.0,1.0,0,1.0
622928,2014-07-16,416.0,3.0,11266.0,1.0,1.0,0,1.0
622930,2014-07-16,418.0,3.0,5895.0,1.0,1.0,0,1.0
622931,2014-07-16,521.0,3.0,6086.0,1.0,1.0,0,0.0
622932,2014-07-16,520.0,3.0,4458.0,1.0,1.0,0,1.0
622933,2014-07-16,519.0,3.0,5080.0,1.0,1.0,0,1.0
622934,2014-07-16,517.0,3.0,7126.0,1.0,1.0,0,0.0
622935,2014-07-16,516.0,3.0,6164.0,1.0,1.0,0,1.0
622936,2014-07-16,515.0,3.0,7926.0,1.0,1.0,0,1.0
622937,2014-07-16,513.0,3.0,19484.0,1.0,1.0,0,1.0
622938,2014-07-16,511.0,3.0,5462.0,1.0,1.0,0,0.0
622939,2014-07-16,510.0,3.0,9329.0,1.0,1.0,0,1.0
622940,2014-07-16,509.0,3.0,7597.0,1.0,1.0,0,0.0
622941,2014-07-16,508.0,3.0,6656.0,1.0,1.0,0,1.0
622942,2014-07-16,507.0,3.0,8330.0,1.0,1.0,0,1.0
622943,2014-07-16,506.0,,8577.0,1.0,1.0,0,1.0
622944,2014-07-16,505.0,3.0,5850.0,1.0,1.0,0,
622945,2014-07-16,504.0,3.0,7792.0,1.0,1.0,0,0.0
622946,2014-07-16,503.0,3.0,7444.0,1.0,1.0,0,
622947,2014-07-16,502.0,3.0,12013.0,1.0,1.0,0,0.0
622948,2014-07-16,499.0,3.0,5746.0,1.0,1.0,,0.0
622949,2014-07-16,497.0,3.0,9659.0,1.0,1.0,0,0.0
622950,2014-07-16,496.0,3.0,8231.0,1.0,1.0,0,1.0
622951,2014-07-16,495.0,3.0,6419.0,1.0,1.0,0,0.0
622952,2014-07-16,,3.0,8556.0,1.0,1.0,,1.0
622953,2014-07-16,493.0,3.0,9178.0,1.0,1.0,0,1.0
622954,2014-07-16,491.0,3.0,7081.0,1.0,1.0,0,0.0
622955,2014-07-16,489.0,3.0,8920.0,1.0,1.0,0,0.0
622956,2014-07-16,523.0,3.0,14035.0,1.0,,0,1.0
622957,2014-07-16,488.0,3.0,3820.0,1.0,1.0,0,1.0
622958,2014-07-16,524.0,3.0,8285.0,1.0,1.0,0,1.0
622959,2014-07-16,526.0,3.0,12380.0,1.0,1.0,0,0.0
622960,2014-07-16,289.0,3.0,7588.0,1.0,1.0,0,0.0
622961,2014-07-16,556.0,3.0,8630.0,1.0,,0,1.0
622962,2014-07-16,554.0,3.0,5060.0,1.0,1.0,0,1.0
622963,2014-07-16,553.0,,6964.0,1.0,1.0,0,0.0
622964,2014-07-16,552.0,3.0,11117.0,1.0,1.0,0,0.0
622965,2014-07-16,551.0,3.0,6769.0,1.0,1.0,0,1.0
622966,2014-07-16,550.0,3.0,7339.0,1.0,1.0,0,0.0
622967,2014-07-16,549.0,3.0,4627.0,1.0,1.0,0,1.0
622968,2014-07-16,548.0,3.0,5720.0,1.0,1.0,0,0.0
622969,2014-07-16,546.0,3.0,13983.0,1.0,1.0,0,1.0
622970,2014-07-16,545.0,3.0,13389.0,1.0,1.0,0,1.0
622971,2014-07-16,544.0,3.0,16944.0,1.0,1.0,0,0.0
622972,2014-07-16,543.0,3.0,3774.0,1.0,1.0,0,0.0
622973,2014-07-16,541.0,3.0,6648.0,1.0,1.0,0,1.0
622974,2014-07-16,538.0,3.0,4357.0,1.0,1.0,0,1.0
622975,2014-07-16,537.0,3.0,6552.0,,1.0,0,0.0
622976,2014-07-16,536.0,3.0,8579.0,1.0,1.0,0,1.0
622977,2014-07-16,535.0,3.0,8996.0,1.0,1.0,0,1.0
622978,2014-07-16,533.0,3.0,10409.0,1.0,1.0,0,
622979,2014-07-16,532.0,3.0,10613.0,1.0,1.0,0,1.0
622980,2014-07-16,531.0,3.0,5385.0,1.0,1.0,0,1.0
622981,2014-07-16,,3.0,7296.0,1.0,1.0,0,1.0
622982,2014-07-16,529.0,3.0,8473.0,1.0,1.0,0,1.0
622983,2014-07-16,528.0,3.0,12919.0,1.0,1.0,0,1.0
622984,2014-07-16,527.0,3.0,12051.0,1.0,1.0,0,1.0
622985,2014-07-16,525.0,3.0,9581.0,1.0,1.0,0,1.0
622986,2014-07-16,487.0,3.0,7629.0,1.0,1.0,0,1.0
622987,2014-07-16,486.0,3.0,4317.0,1.0,1.0,0,1.0
622988,2014-07-16,484.0,3.0,7105.0,1.0,1.0,0,1.0
622989,2014-07-16,449.0,3.0,12036.0,1.0,1.0,0,0.0
622990,2014-07-16,448.0,3.0,8786.0,1.0,1.0,0,1.0
622991,2014-07-16,447.0,3.0,5331.0,1.0,1.0,0,1.0
622992,2014-07-16,446.0,3.0,5252.0,1.0,1.0,0,1.0
622994,2014-07-16,444.0,3.0,13313.0,1.0,1.0,0,0.0
622995,2014-07-16,443.0,3.0,5808.0,1.0,1.0,0,0.0
622996,2014-07-16,442.0,3.0,4249.0,1.0,,0,0.0
622997,2014-07-16,441.0,3.0,6508.0,1.0,1.0,0,1.0
622998,2014-07-16,440.0,3.0,5780.0,1.0,1.0,0,0.0
622999,2014-07-16,439.0,3.0,7153.0,1.0,1.0,0,1.0
623000,2014-07-16,438.0,3.0,6898.0,1.0,1.0,0,0.0
623001,2014-07-16,437.0,3.0,8728.0,1.0,1.0,0,0.0
623002,2014-07-16,436.0,3.0,6919.0,1.0,1.0,0,0.0
623003,2014-07-16,435.0,3.0,3188.0,1.0,1.0,0,1.0
623004,2014-07-16,433.0,3.0,6491.0,1.0,1.0,0,1.0
623005,2014-07-16,432.0,3.0,13167.0,1.0,1.0,0,1.0
623006,2014-07-16,431.0,3.0,9514.0,1.0,1.0,0,1.0
623007,2014-07-16,426.0,3.0,5372.0,1.0,1.0,0,1.0
623008,2014-07-16,425.0,3.0,3544.0,1.0,,0,1.0
623009,2014-07-16,424.0,3.0,7684.0,1.0,1.0,0,1.0
623010,2014-07-16,423.0,3.0,10550.0,1.0,1.0,0,1.0
623011,2014-07-16,422.0,3.0,4385.0,1.0,1.0,0,1.0
623012,2014-07-16,421.0,3.0,9691.0,1.0,1.0,0,
623013,2014-07-16,419.0,3.0,5507.0,1.0,1.0,0,1.0
623014,2014-07-16,450.0,3.0,8862.0,1.0,1.0,0,0.0
623015,2014-07-16,451.0,3.0,6022.0,1.0,1.0,0,0.0
623016,2014-07-16,,3.0,5668.0,1.0,1.0,0,1.0
623017,2014-07-16,453.0,3.0,14079.0,1.0,1.0,0,1.0
623018,2014-07-16,483.0,3.0,5590.0,1.0,1.0,0,0.0
623019,2014-07-16,481.0,3.0,6429.0,1.0,1.0,0,0.0
623020,2014-07-16,480.0,3.0,5000.0,1.0,1.0,0,1.0
623021,2014-07-16,479.0,3.0,13674.0,1.0,1.0,0,0.0
623022,2014-07-16,478.0,3.0,7047.0,1.0,1.0,0,1.0
623023,2014-07-16,476.0,3.0,7323.0,1.0,1.0,0,0.0
623024,2014-07-16,475.0,3.0,6383.0,1.0,1.0,0,1.0
623025,2014-07-16,474.0,3.0,8792.0,1.0,,0,0.0
623026,2014-07-16,473.0,,3331.0,1.0,1.0,0,1.0
623027,2014-07-16,472.0,3.0,5490.0,1.0,1.0,0,1.0
623028,2014-07-16,470.0,3.0,13737.0,1.0,1.0,0,1.0
623029,2014-07-16,469.0,3.0,11921.0,1.0,1.0,0,1.0
623030,2014-07-16,417.0,3.0,8474.0,1.0,1.0,0,1.0
623031,2014-07-16,468.0,3.0,6395.0,1.0,1.0,0,1.0
623032,2014-07-16,466.0,3.0,9350.0,1.0,1.0,0,1.0
623033,2014-07-16,465.0,3.0,8410.0,1.0,1.0,0,0.0
623034,2014-07-16,464.0,3.0,10942.0,1.0,1.0,0,1.0
623035,2014-07-16,463.0,3.0,6960.0,1.0,1.0,0,1.0
623036,2014-07-16,462.0,3.0,6004.0,1.0,1.0,0,0.0
623037,2014-07-16,461.0,3.0,4580.0,1.0,1.0,0,0.0
623038,2014-07-16,460.0,3.0,5251.0,1.0,1.0,0,0.0
623039,2014-07-16,459.0,3.0,10883.0,1.0,1.0,0,1.0
623040,2014-07-16,458.0,3.0,8707.0,1.0,1.0,0,0.0
623041,2014-07-16,456.0,3.0,6707.0,1.0,1.0,0,1.0
623042,2014-07-16,455.0,3.0,7095.0,1.0,1.0,0,0.0
623043,2014-07-16,454.0,3.0,7164.0,1.0,1.0,0,0.0
623044,2014-07-16,467.0,3.0,15919.0,1.0,1.0,0,1.0
623045,2014-07-16,286.0,3.0,6569.0,1.0,1.0,0,0.0
623046,2014-07-16,557.0,3.0,5024.0,1.0,1.0,0,1.0
623047,2014-07-16,282.0,3.0,4758.0,1.0,1.0,0,1.0
623048,2014-07-16,98.0,3.0,4934.0,1.0,,0,1.0
623049,2014-07-16,97.0,3.0,6955.0,1.0,1.0,0,0.0
623050,2014-07-16,96.0,3.0,6789.0,1.0,1.0,0,0.0
623051,2014-07-16,95.0,3.0,9508.0,1.0,1.0,0,0.0
623052,2014-07-16,94.0,3.0,7522.0,1.0,1.0,0,1.0
623053,2014-07-16,93.0,3.0,6727.0,1.0,1.0,0,1.0
623054,2014-07-16,92.0,3.0,6092.0,1.0,1.0,0,1.0
623055,2014-07-16,91.0,3.0,7633.0,1.0,1.0,0,0.0
623056,2014-07-16,90.0,3.0,9265.0,1.0,,0,1.0
623057,2014-07-16,88.0,3.0,7630.0,1.0,1.0,0,0.0
623058,2014-07-16,87.0,3.0,7047.0,,1.0,0,1.0
623060,2014-07-16,85.0,3.0,6952.0,1.0,1.0,0,1.0
623061,2014-07-16,84.0,3.0,15546.0,1.0,1.0,0,1.0
623062,2014-07-16,83.0,3.0,3913.0,1.0,1.0,0,1.0
623063,2014-07-16,82.0,3.0,11678.0,1.0,1.0,0,1.0
623064,2014-07-16,80.0,3.0,7764.0,1.0,1.0,0,0.0
623065,2014-07-16,79.0,3.0,6418.0,1.0,1.0,0,0.0
623067,2014-07-16,77.0,3.0,8873.0,1.0,1.0,0,0.0
623068,2014-07-16,75.0,3.0,6343.0,1.0,1.0,0,1.0
623069,2014-07-16,74.0,3.0,6482.0,1.0,1.0,0,1.0
623070,2014-07-16,73.0,,4647.0,1.0,,0,1.0
623071,2014-07-16,71.0,3.0,9533.0,1.0,1.0,0,1.0
623072,2014-07-16,70.0,3.0,7094.0,1.0,1.0,0,0.0
623073,2014-07-16,101.0,3.0,8266.0,1.0,1.0,0,1.0
623074,2014-07-16,69.0,3.0,10390.0,1.0,1.0,0,0.0
623076,2014-07-16,104.0,3.0,10661.0,1.0,1.0,0,1.0
623077,2014-07-16,135.0,3.0,6668.0,1.0,1.0,0,0.0
623078,2014-07-16,134.0,3.0,5347.0,1.0,1.0,0,1.0
623079,2014-07-16,133.0,3.0,7400.0,1.0,1.0,0,0.0
623080,2014-07-16,131.0,3.0,4712.0,1.0,1.0,0,1.0
623081,2014-07-16,130.0,3.0,6035.0,1.0,1.0,0,0.0
623082,2014-07-16,128.0,3.0,8671.0,,1.0,0,0.0
623083,2014-07-16,126.0,3.0,6376.0,,1.0,0,1.0
623084,2014-07-16,125.0,3.0,13014.0,1.0,1.0,0,1.0
623085,2014-07-16,124.0,3.0,4593.0,1.0,1.0,0,1.0
623086,2014-07-16,123.0,3.0,10446.0,1.0,1.0,0,0.0
623087,2014-07-16,122.0,3.0,10581.0,1.0,1.0,0,1.0
623088,2014-07-16,121.0,3.0,5530.0,1.0,1.0,0,0.0
623089,2014-07-16,120.0,3.0,8103.0,1.0,1.0,0,0.0
623090,2014-07-16,119.0,3.0,7017.0,1.0,1.0,0,1.0
623091,2014-07-16,118.0,3.0,8903.0,1.0,1.0,0,1.0
623092,2014-07-16,117.0,3.0,4481.0,1.0,1.0,0,1.0
623093,2014-07-16,116.0,3.0,7732.0,1.0,1.0,0,1.0
623094,2014-07-16,114.0,3.0,5783.0,1.0,1.0,0,0.0
623095,2014-07-16,112.0,3.0,6571.0,1.0,1.0,0,0.0
623096,2014-07-16,111.0,3.0,6946.0,1.0,1.0,0,0.0
623097,2014-07-16,110.0,3.0,5804.0,1.0,1.0,,1.0
623098,2014-07-16,109.0,3.0,7039.0,1.0,1.0,0,1.0
623099,2014-07-16,107.0,3.0,7746.0,1.0,1.0,0,0.0
623100,2014-07-16,,3.0,9041.0,1.0,1.0,0,1.0
623101,2014-07-16,105.0,3.0,4918.0,1.0,1.0,0,0.0
623103,2014-07-16,68.0,3.0,9235.0,1.0,1.0,0,1.0
623105,2014-07-16,66.0,3.0,6752.0,1.0,1.0,0,0.0
623106,2014-07-16,28.0,3.0,6867.0,1.0,1.0,0,0.0
623107,2014-07-16,27.0,3.0,11162.0,1.0,1.0,0,1.0
623108,2014-07-16,26.0,3.0,7499.0,1.0,,0,0.0
623109,2014-07-16,,3.0,11401.0,1.0,1.0,0,1.0
623110,2014-07-16,24.0,3.0,9861.0,1.0,1.0,0,1.0
623111,2014-07-16,23.0,3.0,5749.0,1.0,,0,0.0
623112,2014-07-16,21.0,3.0,6204.0,1.0,1.0,0,0.0
623113,2014-07-16,19.0,3.0,7427.0,1.0,1.0,0,1.0
623114,2014-07-16,18.0,3.0,7660.0,1.0,1.0,0,0.0
623115,2014-07-16,17.0,3.0,8001.0,1.0,1.0,0,0.0
623116,2014-07-16,16.0,3.0,9037.0,1.0,1.0,,0.0
623117,2014-07-16,15.0,3.0,6998.0,1.0,1.0,0,1.0
623118,2014-07-16,14.0,3.0,5301.0,1.0,1.0,0,1.0
623120,2014-07-16,11.0,3.0,9157.0,1.0,1.0,0,1.0
623121,2014-07-16,10.0,3.0,6726.0,1.0,1.0,0,0.0
623122,2014-07-16,9.0,3.0,6812.0,1.0,1.0,0,1.0
623123,2014-07-16,8.0,3.0,6317.0,1.0,1.0,0,1.0
623124,2014-07-16,7.0,3.0,10249.0,1.0,1.0,0,1.0
623125,2014-07-16,6.0,3.0,5827.0,1.0,1.0,0,0.0
623126,2014-07-16,5.0,3.0,6106.0,1.0,1.0,,0.0
623127,2014-07-16,4.0,,10720.0,1.0,1.0,0,1.0
623128,2014-07-16,3.0,3.0,8036.0,,1.0,0,1.0
623129,2014-07-16,2.0,3.0,7113.0,1.0,1.0,0,0.0
623130,2014-07-16,1.0,3.0,5424.0,1.0,1.0,0,0.0
623131,2014-07-16,29.0,3.0,8089.0,1.0,1.0,0,1.0
623132,2014-07-16,30.0,3.0,5245.0,1.0,1.0,0,1.0
623133,2014-07-16,31.0,3.0,6573.0,1.0,1.0,0,1.0
623134,2014-07-16,33.0,3.0,7303.0,,1.0,,1.0
623135,2014-07-16,65.0,3.0,5725.0,1.0,1.0,0,0.0
623136,2014-07-16,64.0,3.0,10716.0,1.0,1.0,0,1.0
623137,2014-07-16,63.0,3.0,7708.0,1.0,1.0,0,1.0
623138,2014-07-16,62.0,3.0,7618.0,1.0,1.0,0,1.0
623139,2014-07-16,61.0,3.0,5271.0,1.0,1.0,0,0.0
623140,2014-07-16,60.0,3.0,10633.0,1.0,1.0,0,0.0
623141,2014-07-16,59.0,3.0,6418.0,1.0,1.0,0,0.0
623142,2014-07-16,57.0,3.0,9771.0,1.0,1.0,0,0.0
623143,2014-07-16,56.0,3.0,7319.0,1.0,,0,0.0
623144,2014-07-16,55.0,3.0,5328.0,1.0,1.0,0,0.0
623145,2014-07-16,54.0,3.0,8498.0,1.0,1.0,0,0.0
623146,2014-07-16,53.0,,5319.0,1.0,1.0,0,1.0
623147,2014-07-16,138.0,3.0,8782.0,1.0,1.0,0,0.0
623148,2014-07-16,50.0,3.0,5182.0,1.0,1.0,0,0.0
623149,2014-07-16,48.0,3.0,3854.0,1.0,1.0,0,1.0
623150,2014-07-16,47.0,3.0,8197.0,1.0,1.0,0,1.0
623151,2014-07-16,45.0,3.0,5332.0,1.0,1.0,0,0.0
623152,2014-07-16,44.0,3.0,6186.0,1.0,1.0,0,1.0
623153,2014-07-16,43.0,3.0,7687.0,1.0,1.0,0,1.0
623154,2014-07-16,42.0,3.0,11974.0,1.0,1.0,0,1.0
623155,2014-07-16,40.0,3.0,5987.0,1.0,1.0,0,1.0
623156,2014-07-16,39.0,3.0,6091.0,1.0,1.0,0,
623157,2014-07-16,38.0,3.0,6564.0,1.0,1.0,0,1.0
623158,2014-07-16,37.0,3.0,7525.0,1.0,1.0,0,0.0
623159,2014-07-16,35.0,3.0,11174.0,1.0,1.0,0,1.0
623160,2014-07-16,34.0,3.0,8843.0,1.0,1.0,0,1.0
623161,2014-07-16,49.0,3.0,7706.0,1.0,1.0,0,0.0
623162,2014-07-16,140.0,3.0,8303.0,1.0,1.0,0,0.0
623164,2014-07-16,142.0,3.0,4986.0,1.0,1.0,0,1.0
623165,2014-07-16,246.0,3.0,7341.0,1.0,1.0,0,1.0
623166,2014-07-16,245.0,3.0,10844.0,1.0,1.0,0,0.0
623167,2014-07-16,,3.0,5437.0,1.0,1.0,0,1.0
623168,2014-07-16,242.0,3.0,4665.0,1.0,1.0,0,0.0
623169,2014-07-16,241.0,3.0,6472.0,1.0,1.0,0,1.0
623170,2014-07-16,240.0,3.0,5499.0,1.0,1.0,0,1.0
623171,2014-07-16,239.0,,5197.0,1.0,1.0,0,1.0
623173,2014-07-16,237.0,3.0,4342.0,1.0,1.0,0,1.0
623174,2014-07-16,236.0,3.0,7652.0,1.0,1.0,0,1.0
623175,2014-07-16,235.0,3.0,6671.0,1.0,1.0,0,0.0
623176,2014-07-16,234.0,3.0,11546.0,1.0,1.0,0,1.0
623177,2014-07-16,233.0,3.0,10059.0,1.0,1.0,0,0.0
623178,2014-07-16,232.0,3.0,4394.0,1.0,1.0,0,0.0
623179,2014-07-16,230.0,3.0,7889.0,1.0,1.0,0,1.0
623180,2014-07-16,229.0,3.0,9447.0,1.0,1.0,0,0.0
623181,2014-07-16,228.0,3.0,8656.0,1.0,1.0,0,1.0
623182,2014-07-16,227.0,3.0,6348.0,,1.0,0,1.0
623184,2014-07-16,225.0,3.0,6076.0,1.0,1.0,,0.0
623185,2014-07-16,224.0,3.0,7950.0,1.0,1.0,0,0.0
623186,2014-07-16,223.0,3.0,7974.0,1.0,1.0,0,0.0
623187,2014-07-16,222.0,3.0,5287.0,1.0,1.0,0,1.0
623188,2014-07-16,221.0,3.0,6497.0,1.0,1.0,0,1.0
623189,2014-07-16,220.0,3.0,5160.0,1.0,1.0,0,1.0
623190,2014-07-16,247.0,3.0,9172.0,1.0,1.0,0,0.0
623191,2014-07-16,248.0,3.0,8455.0,1.0,1.0,0,1.0
623192,2014-07-16,249.0,3.0,5189.0,1.0,1.0,0,1.0
623193,2014-07-16,250.0,3.0,9980.0,1.0,1.0,0,0.0
623194,2014-07-16,281.0,3.0,5954.0,1.0,1.0,0,1.0
623195,2014-07-16,280.0,3.0,6479.0,1.0,1.0,0,0.0
623196,2014-07-16,278.0,3.0,7847.0,1.0,1.0,0,1.0
623197,2014-07-16,276.0,3.0,5489.0,1.0,1.0,0,0.0
623198,2014-07-16,274.0,3.0,3438.0,1.0,1.0,0,0.0
623199,2014-07-16,273.0,3.0,7707.0,1.0,1.0,0,1.0
623200,2014-07-16,272.0,3.0,7993.0,1.0,1.0,0,0.0
623201,2014-07-16,271.0,3.0,11220.0,1.0,1.0,0,0.0
623202,2014-07-16,270.0,3.0,9306.0,1.0,1.0,0,1.0
623203,2014-07-16,269.0,3.0,10865.0,1.0,1.0,0,1.0
623204,2014-07-16,268.0,3.0,6228.0,1.0,1.0,0,0.0
623205,2014-07-16,267.0,3.0,9303.0,1.0,1.0,0,1.0
623206,2014-07-16,219.0,3.0,3769.0,1.0,1.0,0,1.0
623207,2014-07-16,266.0,3.0,4580.0,1.0,1.0,0,0.0
623208,2014-07-16,264.0,3.0,6916.0,1.0,1.0,0,1.0
623209,2014-07-16,262.0,3.0,19232.0,1.0,1.0,0,1.0
623210,2014-07-16,261.0,3.0,17500.0,1.0,1.0,0,0.0
623211,2014-07-16,260.0,3.0,6520.0,1.0,1.0,0,1.0
623212,2014-07-16,259.0,3.0,12062.0,1.0,1.0,,0.0
623213,2014-07-16,257.0,3.0,5556.0,1.0,1.0,0,1.0
623214,2014-07-16,256.0,3.0,10946.0,1.0,1.0,0,1.0
623215,2014-07-16,255.0,3.0,5893.0,1.0,1.0,0,1.0
623216,2014-07-16,254.0,3.0,2846.0,1.0,1.0,0,0.0
623217,2014-07-16,253.0,3.0,5808.0,1.0,1.0,0,
623218,2014-07-16,252.0,3.0,12036.0,1.0,1.0,,1.0
623219,2014-07-16,251.0,3.0,19362.0,1.0,1.0,0,1.0
623221,2014-07-16,285.0,3.0,6038.0,1.0,1.0,0,0.0
623222,2014-07-16,217.0,3.0,4928.0,1.0,1.0,0,1.0
623223,2014-07-16,214.0,3.0,8342.0,1.0,,0,1.0
623224,2014-07-16,176.0,3.0,6242.0,1.0,1.0,0,1.0
623225,2014-07-16,175.0,3.0,6544.0,1.0,1.0,0,1.0
623226,2014-07-16,173.0,3.0,9593.0,1.0,1.0,0,1.0
623227,2014-07-16,171.0,3.0,9222.0,1.0,1.0,0,1.0
623228,2014-07-16,170.0,3.0,5750.0,1.0,1.0,0,1.0
623229,2014-07-16,169.0,3.0,8192.0,1.0,1.0,0,1.0
623230,2014-07-16,168.0,3.0,9421.0,1.0,1.0,0,0.0
623231,2014-07-16,167.0,3.0,12109.0,1.0,1.0,,0.0
623232,2014-07-16,166.0,3.0,6172.0,1.0,1.0,0,1.0
623233,2014-07-16,163.0,3.0,7453.0,1.0,1.0,,1.0
623234,2014-07-16,162.0,3.0,8617.0,1.0,1.0,0,0.0
623235,2014-07-16,161.0,3.0,6739.0,1.0,1.0,0,1.0
623236,2014-07-16,160.0,3.0,5976.0,1.0,1.0,0,0.0
623237,2014-07-16,158.0,3.0,7932.0,1.0,1.0,0,0.0
623238,2014-07-16,157.0,3.0,10637.0,1.0,1.0,0,1.0
623239,2014-07-16,156.0,3.0,7544.0,1.0,1.0,0,0.0
623240,2014-07-16,154.0,3.0,10719.0,1.0,1.0,0,0.0
623241,2014-07-16,,3.0,9071.0,1.0,1.0,0,1.0
623242,2014-07-16,152.0,3.0,6835.0,1.0,1.0,0,1.0
623243,2014-07-16,151.0,3.0,8001.0,1.0,1.0,0,0.0
623244,2014-07-16,150.0,3.0,9015.0,1.0,1.0,0,1.0
623245,2014-07-16,148.0,3.0,9002.0,1.0,1.0,0,1.0
623246,2014-07-16,147.0,3.0,8302.0,1.0,1.0,0,1.0
623247,2014-07-16,146.0,3.0,8839.0,1.0,1.0,,1.0
623248,2014-07-16,143.0,3.0,6705.0,1.0,1.0,0,0.0
623249,2014-07-16,177.0,3.0,4813.0,1.0,,0,0.0
623250,2014-07-16,178.0,3.0,11730.0,1.0,1.0,0,0.0
623251,2014-07-16,179.0,3.0,7575.0,1.0,1.0,0,1.0
623252,2014-07-16,180.0,3.0,7891.0,1.0,1.0,0,1.0
623253,2014-07-16,213.0,,9251.0,1.0,1.0,0,1.0
623254,2014-07-16,212.0,3.0,5882.0,1.0,1.0,0,1.0
623255,2014-07-16,211.0,3.0,14215.0,1.0,1.0,0,1.0
623256,2014-07-16,210.0,3.0,3398.0,1.0,1.0,0,0.0
623257,2014-07-16,209.0,3.0,8064.0,1.0,1.0,0,1.0
623258,2014-07-16,208.0,3.0,2831.0,1.0,1.0,0,1.0
623259,2014-07-16,207.0,3.0,12499.0,1.0,1.0,0,1.0
623260,2014-07-16,206.0,3.0,7291.0,1.0,1.0,0,1.0
623261,2014-07-16,205.0,3.0,6684.0,1.0,1.0,0,1.0
623262,2014-07-16,203.0,3.0,8874.0,1.0,1.0,0,0.0
623263,2014-07-16,202.0,3.0,6005.0,1.0,1.0,0,0.0
623264,2014-07-16,201.0,3.0,5249.0,1.0,1.0,0,1.0
623265,2014-07-16,216.0,3.0,8591.0,1.0,,0,1.0
623266,2014-07-16,200.0,3.0,9496.0,1.0,1.0,0,1.0
623267,2014-07-16,198.0,3.0,4056.0,1.0,1.0,0,0.0
623268,2014-07-16,197.0,3.0,7371.0,1.0,1.0,0,1.0
623269,2014-07-16,196.0,3.0,5446.0,1.0,1.0,0,0.0
623270,2014-07-16,195.0,3.0,11101.0,1.0,1.0,0,1.0
623271,2014-07-16,194.0,3.0,5026.0,1.0,1.0,0,0.0
623272,2014-07-16,193.0,3.0,7393.0,1.0,1.0,0,0.0
623273,2014-07-16,189.0,3.0,9528.0,1.0,1.0,0,0.0
623274,2014-07-16,188.0,3.0,4154.0,1.0,1.0,0,0.0
623275,2014-07-16,,3.0,6339.0,1.0,1.0,0,1.0
623276,2014-07-16,185.0,3.0,7774.0,1.0,1.0,0,1.0
623277,2014-07-16,184.0,3.0,6499.0,1.0,1.0,0,1.0
623278,2014-07-16,182.0,,5730.0,1.0,1.0,0,0.0
623279,2014-07-16,199.0,3.0,8988.0,1.0,1.0,0,0.0
623281,2014-07-16,559.0,3.0,7064.0,1.0,1.0,0,0.0
623282,2014-07-16,560.0,3.0,14660.0,1.0,1.0,0,1.0
623283,2014-07-16,945.0,3.0,5034.0,1.0,1.0,0,1.0
623284,2014-07-16,944.0,3.0,7319.0,1.0,1.0,0,0.0
623285,2014-07-16,943.0,3.0,8484.0,1.0,1.0,0,1.0
623286,2014-07-16,942.0,3.0,6501.0,1.0,1.0,0,0.0
623287,2014-07-16,940.0,3.0,9153.0,1.0,1.0,0,0.0
623288,2014-07-16,939.0,3.0,5848.0,1.0,1.0,0,1.0
623289,2014-07-16,938.0,3.0,10410.0,1.0,1.0,0,0.0
623290,2014-07-16,937.0,3.0,8439.0,1.0,1.0,0,0.0
623291,2014-07-16,936.0,,7118.0,1.0,1.0,0,1.0
623292,2014-07-16,935.0,3.0,5845.0,1.0,1.0,0,1.0
623293,2014-07-16,934.0,3.0,7811.0,1.0,1.0,0,1.0
623294,2014-07-16,933.0,3.0,8753.0,1.0,1.0,0,0.0
623295,2014-07-16,931.0,3.0,4999.0,1.0,1.0,0,1.0
623296,2014-07-16,930.0,3.0,7692.0,1.0,1.0,0,1.0
623297,2014-07-16,929.0,3.0,6562.0,1.0,1.0,0,1.0
623298,2014-07-16,928.0,3.0,8911.0,1.0,1.0,0,1.0
623299,2014-07-16,927.0,3.0,7290.0,1.0,1.0,0,1.0
623300,2014-07-16,926.0,3.0,7068.0,1.0,1.0,0,1.0
623301,2014-07-16,925.0,3.0,6770.0,1.0,1.0,0,0.0
623302,2014-07-16,924.0,3.0,5008.0,1.0,1.0,0,1.0
623303,2014-07-16,923.0,3.0,5780.0,1.0,1.0,0,1.0
623304,2014-07-16,922.0,3.0,7113.0,1.0,1.0,0,1.0
623305,2014-07-16,921.0,3.0,10245.0,1.0,1.0,0,0.0
623306,2014-07-16,918.0,3.0,5980.0,1.0,1.0,0,0.0
623307,2014-07-16,917.0,3.0,7613.0,1.0,1.0,0,1.0
623308,2014-07-16,946.0,3.0,4562.0,1.0,1.0,0,0.0
623309,2014-07-16,916.0,3.0,5680.0,1.0,1.0,0,1.0
623310,2014-07-16,947.0,3.0,9083.0,1.0,1.0,0,0.0
623311,2014-07-16,949.0,3.0,6328.0,1.0,1.0,0,1.0
623312,2014-07-16,976.0,3.0,8820.0,1.0,1.0,0,1.0
